"id","QtySold","Price","Advertised","Holiday","Date","Product"
"20784","0","2.49","0","0","05-Mar-03","Stone-ground wheat sticks"
"20785","4","2.99","0","0","05-Mar-03","Sun-dried tomato multigrain chips"
"20786","7","0.99","0","0","05-Mar-03","Tortilla chips"
"20787","0","1.99","0","0","05-Mar-03","WOW cheese puffs"
"20788","0","2.99","0","0","05-Mar-03","WOW potato chips"
"20789","3","2.99","0","0","05-Mar-03","WOW tortilla chips"
"20790","0","3.49","0","0","05-Mar-03","Wheat crackers"
"20791","0","1.99","0","0","04-Mar-03","Baked potato chips"
"20792","4","1.49","0","0","04-Mar-03","Barbeque pork rinds"
"20793","8","1.49","0","0","04-Mar-03","Barbeque potato chips"
"20794","0","2.99","0","0","04-Mar-03","Bread sticks"
"20795","2","0.99","0","0","04-Mar-03","Buttery popcorn"
"20796","1","2.99","0","0","04-Mar-03","Carmelized popcorn"
"20797","1","1.49","0","0","04-Mar-03","Cheddar cheese break sticks"
"20798","0","2.99","0","0","04-Mar-03","Cheddar cheese popcorn"
"20799","2","1.49","0","0","04-Mar-03","Cheese puffs"
"20800","26","0.99","0","0","04-Mar-03","Classic potato chips"
"20801","4","0.99","0","0","04-Mar-03","Easy dip tortilla chips"
"20802","13","0.99","0","0","04-Mar-03","Extra hot pork rinds"
"20803","0","2.99","0","0","04-Mar-03","Fiesta sticks"
"20804","3","1.49","0","0","04-Mar-03","Fried pork rinds"
"20805","4","2.49","0","0","04-Mar-03","Hot spicy cheese puffs"
"20806","0","2.49","0","0","04-Mar-03","Jalepeno sticks"
"20807","10","1.99","0","0","04-Mar-03","Jumbo pretzel sticks"
"20808","2","1.49","0","0","04-Mar-03","Low-fat popcorn"
"20809","7","1.49","0","0","04-Mar-03","Low-fat saltines"
"20810","9","2.99","0","0","04-Mar-03","Multigrain chips"
"20811","2","1.49","0","0","04-Mar-03","Pepper sticks"
"20812","0","0.99","0","0","04-Mar-03","Pretzel sticks"
"20813","0","2.49","0","0","04-Mar-03","Pretzel twists"
"20814","2","1.49","0","0","04-Mar-03","Ruffled potato chips"
"20815","2","0.99","0","0","04-Mar-03","Rye crackers"
"20816","12","2.49","0","0","04-Mar-03","Salt and vinegar potato chips"
"20817","0","2.49","0","0","04-Mar-03","Saltine crackers"
"20818","0","2.99","0","0","04-Mar-03","Shredded wheat crackers"
"20819","0","2.49","0","0","04-Mar-03","Stone-ground wheat sticks"
"20820","5","2.99","0","0","04-Mar-03","Sun-dried tomato multigrain chips"
"20821","9","0.99","0","0","04-Mar-03","Tortilla chips"
"20822","0","1.99","0","0","04-Mar-03","WOW cheese puffs"
"20823","0","2.99","0","0","04-Mar-03","WOW potato chips"
"20824","5","2.99","0","0","04-Mar-03","WOW tortilla chips"
"20825","0","3.49","0","0","04-Mar-03","Wheat crackers"
"20826","0","1.99","0","0","03-Mar-03","Baked potato chips"
"20827","3","1.49","0","0","03-Mar-03","Barbeque pork rinds"
"20828","10","1.49","0","0","03-Mar-03","Barbeque potato chips"
"20829","0","2.99","0","0","03-Mar-03","Bread sticks"
"20830","16","0.99","0","0","03-Mar-03","Buttery popcorn"
"20831","4","2.99","0","0","03-Mar-03","Carmelized popcorn"
"20832","0","1.49","0","0","03-Mar-03","Cheddar cheese break sticks"
"20833","0","2.99","0","0","03-Mar-03","Cheddar cheese popcorn"
"20834","3","1.49","0","0","03-Mar-03","Cheese puffs"
"20835","30","0.99","0","0","03-Mar-03","Classic potato chips"
"20836","6","0.99","0","0","03-Mar-03","Easy dip tortilla chips"
"20837","17","0.99","0","0","03-Mar-03","Extra hot pork rinds"
"20838","1","2.99","0","0","03-Mar-03","Fiesta sticks"
"20839","8","1.49","0","0","03-Mar-03","Fried pork rinds"
"20840","3","2.49","0","0","03-Mar-03","Hot spicy cheese puffs"
"20841","0","2.49","0","0","03-Mar-03","Jalepeno sticks"
"20842","3","1.99","0","0","03-Mar-03","Jumbo pretzel sticks"
"20843","2","1.49","0","0","03-Mar-03","Low-fat popcorn"
"20844","10","1.49","0","0","03-Mar-03","Low-fat saltines"
"20845","6","2.99","0","0","03-Mar-03","Multigrain chips"
"20846","1","1.49","0","0","03-Mar-03","Pepper sticks"
"20847","3","0.99","0","0","03-Mar-03","Pretzel sticks"
"20848","0","2.49","0","0","03-Mar-03","Pretzel twists"
"20849","16","1.49","0","0","03-Mar-03","Ruffled potato chips"
"20850","1","0.99","0","0","03-Mar-03","Rye crackers"
"20851","7","2.49","0","0","03-Mar-03","Salt and vinegar potato chips"
"20852","2","2.49","0","0","03-Mar-03","Saltine crackers"
"20853","0","2.99","0","0","03-Mar-03","Shredded wheat crackers"
"20854","0","2.49","0","0","03-Mar-03","Stone-ground wheat sticks"
"20855","4","2.99","0","0","03-Mar-03","Sun-dried tomato multigrain chips"
"20856","8","0.99","0","0","03-Mar-03","Tortilla chips"
"20857","0","1.99","0","0","03-Mar-03","WOW cheese puffs"
"20858","0","2.99","0","0","03-Mar-03","WOW potato chips"
"20859","4","2.99","0","0","03-Mar-03","WOW tortilla chips"
"20860","0","3.49","0","0","03-Mar-03","Wheat crackers"
"20861","0","1.99","0","0","02-Mar-03","Baked potato chips"
"20862","2","1.49","0","0","02-Mar-03","Barbeque pork rinds"
"20863","12","1.49","0","0","02-Mar-03","Barbeque potato chips"
"20864","0","2.99","0","0","02-Mar-03","Bread sticks"
"20865","6","0.99","0","0","02-Mar-03","Buttery popcorn"
"20866","4","2.99","0","0","02-Mar-03","Carmelized popcorn"
"20867","0","1.49","0","0","02-Mar-03","Cheddar cheese break sticks"
"20868","0","2.99","0","0","02-Mar-03","Cheddar cheese popcorn"
"20869","2","1.49","0","0","02-Mar-03","Cheese puffs"
"20870","31","0.99","0","0","02-Mar-03","Classic potato chips"
"20871","9","0.99","0","0","02-Mar-03","Easy dip tortilla chips"
"20872","9","0.99","0","0","02-Mar-03","Extra hot pork rinds"
"20873","1","2.99","0","0","02-Mar-03","Fiesta sticks"
"20874","2","1.49","0","0","02-Mar-03","Fried pork rinds"
"20875","4","2.49","0","0","02-Mar-03","Hot spicy cheese puffs"
"20876","0","2.49","0","0","02-Mar-03","Jalepeno sticks"
"20877","6","1.99","0","0","02-Mar-03","Jumbo pretzel sticks"
"20878","9","1.49","0","0","02-Mar-03","Low-fat popcorn"
"20879","2","1.49","0","0","02-Mar-03","Low-fat saltines"
"20880","9","2.99","0","0","02-Mar-03","Multigrain chips"
"20881","2","1.49","0","0","02-Mar-03","Pepper sticks"
"20882","1","0.99","0","0","02-Mar-03","Pretzel sticks"
"20883","0","2.49","0","0","02-Mar-03","Pretzel twists"
"20884","11","1.49","0","0","02-Mar-03","Ruffled potato chips"
"20885","0","0.99","0","0","02-Mar-03","Rye crackers"
"20886","12","2.49","0","0","02-Mar-03","Salt and vinegar potato chips"
"20887","3","2.49","0","0","02-Mar-03","Saltine crackers"
"20888","0","2.99","0","0","02-Mar-03","Shredded wheat crackers"
"20889","2","2.49","0","0","02-Mar-03","Stone-ground wheat sticks"
"20890","11","2.99","0","0","02-Mar-03","Sun-dried tomato multigrain chips"
"20891","19","0.99","0","0","02-Mar-03","Tortilla chips"
"20892","0","1.99","0","0","02-Mar-03","WOW cheese puffs"
"20893","0","2.99","0","0","02-Mar-03","WOW potato chips"
"20894","5","2.99","0","0","02-Mar-03","WOW tortilla chips"
"20895","0","3.49","0","0","02-Mar-03","Wheat crackers"
"20896","0","1.99","0","0","01-Mar-03","Baked potato chips"
"20897","5","1.49","0","0","01-Mar-03","Barbeque pork rinds"
"20898","20","1.49","0","0","01-Mar-03","Barbeque potato chips"
"20899","0","2.99","0","0","01-Mar-03","Bread sticks"
"20900","12","0.99","0","0","01-Mar-03","Buttery popcorn"
"20901","2","2.99","0","0","01-Mar-03","Carmelized popcorn"
"20902","1","1.49","0","0","01-Mar-03","Cheddar cheese break sticks"
"20903","0","2.99","0","0","01-Mar-03","Cheddar cheese popcorn"
"20904","10","1.49","0","0","01-Mar-03","Cheese puffs"
"20905","25","0.99","0","0","01-Mar-03","Classic potato chips"
"20906","4","0.99","0","0","01-Mar-03","Easy dip tortilla chips"
"20907","11","0.99","0","0","01-Mar-03","Extra hot pork rinds"
"20908","0","2.99","0","0","01-Mar-03","Fiesta sticks"
"20909","7","1.49","0","0","01-Mar-03","Fried pork rinds"
"20910","2","2.49","0","0","01-Mar-03","Hot spicy cheese puffs"
"20911","0","2.49","0","0","01-Mar-03","Jalepeno sticks"
"20912","6","1.99","0","0","01-Mar-03","Jumbo pretzel sticks"
"20913","11","1.49","0","0","01-Mar-03","Low-fat popcorn"
"20914","14","1.49","0","0","01-Mar-03","Low-fat saltines"
"20915","5","2.99","0","0","01-Mar-03","Multigrain chips"
"20916","6","1.49","0","0","01-Mar-03","Pepper sticks"
"20917","4","0.99","0","0","01-Mar-03","Pretzel sticks"
"20918","0","2.49","0","0","01-Mar-03","Pretzel twists"
"20919","18","1.49","0","0","01-Mar-03","Ruffled potato chips"
"20920","3","0.99","0","0","01-Mar-03","Rye crackers"
"20921","4","2.49","0","0","01-Mar-03","Salt and vinegar potato chips"
"20922","3","2.49","0","0","01-Mar-03","Saltine crackers"
"20923","0","2.99","0","0","01-Mar-03","Shredded wheat crackers"
"20924","1","2.49","0","0","01-Mar-03","Stone-ground wheat sticks"
"20925","0","2.99","0","0","01-Mar-03","Sun-dried tomato multigrain chips"
"20926","0","0.99","0","0","01-Mar-03","Tortilla chips"
"20927","0","1.99","0","0","01-Mar-03","WOW cheese puffs"
"20928","0","2.99","0","0","01-Mar-03","WOW potato chips"
"20929","3","2.99","0","0","01-Mar-03","WOW tortilla chips"
"20930","0","3.49","0","0","01-Mar-03","Wheat crackers"
"20931","0","1.99","0","0","28-Feb-03","Baked potato chips"
"20932","2","1.49","0","0","28-Feb-03","Barbeque pork rinds"
"20933","9","1.49","0","0","28-Feb-03","Barbeque potato chips"
"20934","0","2.99","0","0","28-Feb-03","Bread sticks"
"20935","8","0.99","0","0","28-Feb-03","Buttery popcorn"
"20936","1","2.99","0","0","28-Feb-03","Carmelized popcorn"
"20937","1","1.49","0","0","28-Feb-03","Cheddar cheese break sticks"
"20938","0","2.99","0","0","28-Feb-03","Cheddar cheese popcorn"
"20939","6","1.49","0","0","28-Feb-03","Cheese puffs"
"20940","19","0.99","0","0","28-Feb-03","Classic potato chips"
"20941","4","0.99","0","0","28-Feb-03","Easy dip tortilla chips"
"20942","16","0.99","0","0","28-Feb-03","Extra hot pork rinds"
"20943","0","2.99","0","0","28-Feb-03","Fiesta sticks"
"20944","4","1.49","0","0","28-Feb-03","Fried pork rinds"
"20945","3","2.49","0","0","28-Feb-03","Hot spicy cheese puffs"
"20946","0","2.49","0","0","28-Feb-03","Jalepeno sticks"
"20947","6","1.99","0","0","28-Feb-03","Jumbo pretzel sticks"
"20948","4","1.49","0","0","28-Feb-03","Low-fat popcorn"
"20949","7","1.49","0","0","28-Feb-03","Low-fat saltines"
"20950","1","2.99","0","0","28-Feb-03","Multigrain chips"
"20951","1","1.49","0","0","28-Feb-03","Pepper sticks"
"20952","2","0.99","0","0","28-Feb-03","Pretzel sticks"
"20953","0","2.49","0","0","28-Feb-03","Pretzel twists"
"20954","6","1.49","0","0","28-Feb-03","Ruffled potato chips"
"20955","6","0.99","0","0","28-Feb-03","Rye crackers"
"20956","9","2.49","0","0","28-Feb-03","Salt and vinegar potato chips"
"20957","1","2.49","0","0","28-Feb-03","Saltine crackers"
"20958","0","2.99","0","0","28-Feb-03","Shredded wheat crackers"
"20959","1","2.49","0","0","28-Feb-03","Stone-ground wheat sticks"
"20960","4","2.99","0","0","28-Feb-03","Sun-dried tomato multigrain chips"
"20961","14","0.99","0","0","28-Feb-03","Tortilla chips"
"20962","0","1.99","0","0","28-Feb-03","WOW cheese puffs"
"20963","0","2.99","0","0","28-Feb-03","WOW potato chips"
"20964","2","2.99","0","0","28-Feb-03","WOW tortilla chips"
"20965","0","3.49","0","0","28-Feb-03","Wheat crackers"
"20966","0","1.99","0","0","27-Feb-03","Baked potato chips"
"20967","1","1.49","0","0","27-Feb-03","Barbeque pork rinds"
"20968","8","1.49","0","0","27-Feb-03","Barbeque potato chips"
"20969","0","2.99","0","0","27-Feb-03","Bread sticks"
"20970","5","0.99","0","0","27-Feb-03","Buttery popcorn"
"20971","4","2.99","0","0","27-Feb-03","Carmelized popcorn"
"20972","2","1.49","0","0","27-Feb-03","Cheddar cheese break sticks"
"20973","0","2.99","0","0","27-Feb-03","Cheddar cheese popcorn"
"20974","6","1.49","0","0","27-Feb-03","Cheese puffs"
"20975","19","0.99","0","0","27-Feb-03","Classic potato chips"
"20976","6","0.99","0","0","27-Feb-03","Easy dip tortilla chips"
"20977","9","0.99","0","0","27-Feb-03","Extra hot pork rinds"
"20978","0","2.99","0","0","27-Feb-03","Fiesta sticks"
"20979","4","1.49","0","0","27-Feb-03","Fried pork rinds"
"20980","0","2.49","0","0","27-Feb-03","Hot spicy cheese puffs"
"20981","0","2.49","0","0","27-Feb-03","Jalepeno sticks"
"20982","4","1.99","0","0","27-Feb-03","Jumbo pretzel sticks"
"20983","3","1.49","0","0","27-Feb-03","Low-fat popcorn"
"20984","2","1.49","0","0","27-Feb-03","Low-fat saltines"
"20985","3","2.99","0","0","27-Feb-03","Multigrain chips"
"20986","2","1.49","0","0","27-Feb-03","Pepper sticks"
"20987","0","0.99","0","0","27-Feb-03","Pretzel sticks"
"20988","0","2.49","0","0","27-Feb-03","Pretzel twists"
"20989","9","1.49","0","0","27-Feb-03","Ruffled potato chips"
"20990","3","0.99","0","0","27-Feb-03","Rye crackers"
"20991","7","2.49","0","0","27-Feb-03","Salt and vinegar potato chips"
"20992","2","2.49","0","0","27-Feb-03","Saltine crackers"
"20993","0","2.99","0","0","27-Feb-03","Shredded wheat crackers"
"20994","0","2.49","0","0","27-Feb-03","Stone-ground wheat sticks"
"20995","5","2.99","0","0","27-Feb-03","Sun-dried tomato multigrain chips"
"20996","8","0.99","0","0","27-Feb-03","Tortilla chips"
"20997","0","1.99","0","0","27-Feb-03","WOW cheese puffs"
"20998","0","2.99","0","0","27-Feb-03","WOW potato chips"
"20999","4","2.99","0","0","27-Feb-03","WOW tortilla chips"
"21000","0","3.49","0","0","27-Feb-03","Wheat crackers"
"21001","0","1.99","0","0","26-Feb-03","Baked potato chips"
"21002","7","1.49","0","0","26-Feb-03","Barbeque pork rinds"
"21003","7","1.49","0","0","26-Feb-03","Barbeque potato chips"
"21004","0","2.99","0","0","26-Feb-03","Bread sticks"
"21005","9","0.99","0","0","26-Feb-03","Buttery popcorn"
"21006","3","2.99","0","0","26-Feb-03","Carmelized popcorn"
"21007","2","1.49","0","0","26-Feb-03","Cheddar cheese break sticks"
"21008","0","2.99","0","0","26-Feb-03","Cheddar cheese popcorn"
"21009","12","1.49","0","0","26-Feb-03","Cheese puffs"
"21010","32","0.99","0","0","26-Feb-03","Classic potato chips"
"21011","9","0.99","0","0","26-Feb-03","Easy dip tortilla chips"
"21012","6","0.99","0","0","26-Feb-03","Extra hot pork rinds"
"21013","2","2.99","0","0","26-Feb-03","Fiesta sticks"
"21014","5","1.49","0","0","26-Feb-03","Fried pork rinds"
"21015","6","2.49","0","0","26-Feb-03","Hot spicy cheese puffs"
"21016","0","2.49","0","0","26-Feb-03","Jalepeno sticks"
"21017","11","1.99","0","0","26-Feb-03","Jumbo pretzel sticks"
"21018","10","1.49","0","0","26-Feb-03","Low-fat popcorn"
"21019","9","1.49","0","0","26-Feb-03","Low-fat saltines"
"21020","4","2.99","0","0","26-Feb-03","Multigrain chips"
"21021","3","1.49","0","0","26-Feb-03","Pepper sticks"
"21022","2","0.99","0","0","26-Feb-03","Pretzel sticks"
"21023","0","2.49","0","0","26-Feb-03","Pretzel twists"
"21024","16","1.49","0","0","26-Feb-03","Ruffled potato chips"
"21025","3","0.99","0","0","26-Feb-03","Rye crackers"
"21026","15","2.49","0","0","26-Feb-03","Salt and vinegar potato chips"
"21027","0","2.49","0","0","26-Feb-03","Saltine crackers"
"21028","0","2.99","0","0","26-Feb-03","Shredded wheat crackers"
"21029","0","2.49","0","0","26-Feb-03","Stone-ground wheat sticks"
"21030","4","2.99","0","0","26-Feb-03","Sun-dried tomato multigrain chips"
"21031","11","0.99","0","0","26-Feb-03","Tortilla chips"
"21032","0","1.99","0","0","26-Feb-03","WOW cheese puffs"
"21033","0","2.99","0","0","26-Feb-03","WOW potato chips"
"21034","3","2.99","0","0","26-Feb-03","WOW tortilla chips"
"21035","0","3.49","0","0","26-Feb-03","Wheat crackers"
"21036","0","1.99","0","0","25-Feb-03","Baked potato chips"
"21037","6","1.49","0","0","25-Feb-03","Barbeque pork rinds"
"21038","10","1.49","0","0","25-Feb-03","Barbeque potato chips"
"21039","0","2.99","0","0","25-Feb-03","Bread sticks"
"21040","16","0.99","0","0","25-Feb-03","Buttery popcorn"
"21041","5","2.99","0","0","25-Feb-03","Carmelized popcorn"
"21042","0","1.49","0","0","25-Feb-03","Cheddar cheese break sticks"
"21043","0","2.99","0","0","25-Feb-03","Cheddar cheese popcorn"
"21044","12","1.49","0","0","25-Feb-03","Cheese puffs"
"21045","23","0.99","0","0","25-Feb-03","Classic potato chips"
"21046","13","0.99","0","0","25-Feb-03","Easy dip tortilla chips"
"21047","31","0.99","0","0","25-Feb-03","Extra hot pork rinds"
"21048","0","2.99","0","0","25-Feb-03","Fiesta sticks"
"21049","9","1.49","0","0","25-Feb-03","Fried pork rinds"
"21050","1","2.49","0","0","25-Feb-03","Hot spicy cheese puffs"
"21051","0","2.49","0","0","25-Feb-03","Jalepeno sticks"
"21052","2","2.49","0","0","25-Feb-03","Jumbo pretzel sticks"
"21053","5","1.49","0","0","25-Feb-03","Low-fat popcorn"
"21054","8","1.49","0","0","25-Feb-03","Low-fat saltines"
"21055","6","2.99","0","0","25-Feb-03","Multigrain chips"
"21056","2","1.49","0","0","25-Feb-03","Pepper sticks"
"21057","0","0.99","0","0","25-Feb-03","Pretzel sticks"
"21058","0","2.49","0","0","25-Feb-03","Pretzel twists"
"21059","11","1.49","0","0","25-Feb-03","Ruffled potato chips"
"21060","8","0.99","0","0","25-Feb-03","Rye crackers"
"21061","7","2.49","0","0","25-Feb-03","Salt and vinegar potato chips"
"21062","1","2.49","0","0","25-Feb-03","Saltine crackers"
"21063","0","2.99","0","0","25-Feb-03","Shredded wheat crackers"
"21064","0","2.49","0","0","25-Feb-03","Stone-ground wheat sticks"
"21065","12","2.49","0","0","25-Feb-03","Sun-dried tomato multigrain chips"
"21066","12","0.99","0","0","25-Feb-03","Tortilla chips"
"21067","0","1.99","0","0","25-Feb-03","WOW cheese puffs"
"21068","0","2.99","0","0","25-Feb-03","WOW potato chips"
"21069","5","2.99","0","0","25-Feb-03","WOW tortilla chips"
"21070","0","3.49","0","0","25-Feb-03","Wheat crackers"
"21071","0","1.99","0","0","24-Feb-03","Baked potato chips"
"21072","3","1.49","0","0","24-Feb-03","Barbeque pork rinds"
"21073","7","1.49","0","0","24-Feb-03","Barbeque potato chips"
"21074","0","2.99","0","0","24-Feb-03","Bread sticks"
"21075","12","0.99","0","0","24-Feb-03","Buttery popcorn"
"21076","2","2.99","0","0","24-Feb-03","Carmelized popcorn"
"21077","1","1.49","0","0","24-Feb-03","Cheddar cheese break sticks"
"21078","0","2.99","0","0","24-Feb-03","Cheddar cheese popcorn"
"21079","8","1.49","0","0","24-Feb-03","Cheese puffs"
"21080","25","0.99","0","0","24-Feb-03","Classic potato chips"
"21081","1","0.99","0","0","24-Feb-03","Easy dip tortilla chips"
"21082","22","0.99","0","0","24-Feb-03","Extra hot pork rinds"
"21083","1","2.99","0","0","24-Feb-03","Fiesta sticks"
"21084","11","1.49","0","0","24-Feb-03","Fried pork rinds"
"21085","0","2.49","0","0","24-Feb-03","Hot spicy cheese puffs"
"21086","0","2.49","0","0","24-Feb-03","Jalepeno sticks"
"21087","1","2.49","0","0","24-Feb-03","Jumbo pretzel sticks"
"21088","2","1.49","0","0","24-Feb-03","Low-fat popcorn"
"21089","3","1.49","0","0","24-Feb-03","Low-fat saltines"
"21090","7","2.99","0","0","24-Feb-03","Multigrain chips"
"21091","2","1.49","0","0","24-Feb-03","Pepper sticks"
"21092","0","0.99","0","0","24-Feb-03","Pretzel sticks"
"21093","0","2.49","0","0","24-Feb-03","Pretzel twists"
"21094","9","1.49","0","0","24-Feb-03","Ruffled potato chips"
"21095","7","0.99","0","0","24-Feb-03","Rye crackers"
"21096","5","2.49","0","0","24-Feb-03","Salt and vinegar potato chips"
"21097","3","2.49","0","0","24-Feb-03","Saltine crackers"
"21098","0","2.99","0","0","24-Feb-03","Shredded wheat crackers"
"21099","0","2.49","0","0","24-Feb-03","Stone-ground wheat sticks"
"21100","10","2.49","0","0","24-Feb-03","Sun-dried tomato multigrain chips"
"21101","14","0.99","0","0","24-Feb-03","Tortilla chips"
"21102","0","1.99","0","0","24-Feb-03","WOW cheese puffs"
"21103","0","2.99","0","0","24-Feb-03","WOW potato chips"
"21104","3","2.99","0","0","24-Feb-03","WOW tortilla chips"
"21105","0","3.49","0","0","24-Feb-03","Wheat crackers"
